,index,FIPS,Confirmed,icu_beds,utility
543,543,13319.0,0,11.245259938837917,0
544,544,13321.0,7,9.537992519018374,0.07339070549743336
545,545,15001.0,5,75.90697674418605,0.006587009803921568
546,546,15003.0,76,144.69767441860466,0.0525233044037287
547,547,15005.0,0,2.372093023255814,0
548,548,15007.0,5,40.32558139534884,0.01239907727797001
549,549,15009.0,14,42.697674418604656,0.03278867102396514
550,550,16001.0,54,29.689285714285703,0.18188379646337072
551,551,16003.0,0,4.371428571428571,0
552,552,16005.0,2,16.110481586402265,0.01241427817830139
553,553,16007.0,0,13.913597733711047,0
554,554,16009.0,0,5.466393442622952,0
555,555,16011.0,1,17.827024692102142,0.005609461013665547
556,556,16013.0,93,7.649999999999999,1.2156862745098043
557,557,16015.0,0,7.573419203747072,0
558,558,16017.0,0,20.13934426229509,0
559,559,16019.0,0,19.200379723946714,0
560,560,16021.0,0,5.754098360655737,0
561,561,16023.0,0,4.468085106382978,0
562,562,16025.0,0,2.185714285714285,0
563,563,16027.0,23,13.842857142857142,0.16615067079463366
564,564,16029.0,0,3.6614730878186963,0
565,565,16031.0,1,9.822160393902603,0.010181059562219933
566,566,16033.0,0,4.468085106382978,0
567,567,16035.0,0,6.713114754098361,0
568,568,16037.0,1,6.370346862149116,0.015697732347067794
569,569,16039.0,0,5.828571428571428,0
570,570,16041.0,0,9.519830028328613,0
571,571,16043.0,1,13.999999999999998,0.007142857142857144
572,572,16045.0,0,5.6464285714285705,0
573,573,16047.0,0,5.4642857142857135,0
574,574,16049.0,1,14.21135831381733,0.007036625056647304
575,575,16051.0,2,11.319148936170214,0.017669172932330827
576,576,16053.0,0,3.766767840280588,0
577,577,16055.0,10,13.522131147540984,0.07395283991028671
578,578,16057.0,0,12.4672131147541,0
579,579,16059.0,0,8.65546218487395,0
580,580,16061.0,0,5.178688524590164,0
581,581,16063.0,0,4.313196411709159,0
582,582,16065.0,2,10.425531914893618,0.019183673469387753
583,583,16067.0,0,4.881964117091597,0
584,584,16069.0,4,6.713114754098361,0.05958485958485959
585,585,16071.0,0,2.929178470254957,0
586,586,16073.0,0,6.375,0
587,587,16075.0,4,3.0964285714285715,0.12918108419838523
588,588,16077.0,0,4.149669499527857,0
589,589,16079.0,0,15.248360655737706,0
590,590,16081.0,2,5.957446808510637,0.03357142857142858
591,591,16083.0,3,8.196428571428571,0.03660130718954249
592,592,16085.0,1,5.282142857142857,0.018931710615280598
593,593,16087.0,0,4.371428571428571,0
594,594,17001.0,1,14.680055238878767,0.006811963468308979
595,595,17003.0,0,9.046391752577321,0
596,596,17005.0,0,11.172577422577424,0
597,597,17007.0,0,13.24945675793133,0
598,598,17009.0,0,2.133116883116883,0
599,599,17011.0,1,31.890899659107745,0.003135690779154326
600,600,17013.0,0,17.066558441558445,0
601,601,17015.0,0,7.946553074813945,0
602,602,17017.0,0,3.7922077922077913,0
603,603,17019.0,10,23.798076923076916,0.042020202020202034
604,604,17021.0,1,9.599025974025974,0.010417723659732793
605,605,17023.0,0,5.853007087763187,0
606,606,17025.0,0,5.5704289612826186,0
607,607,17027.0,5,30.153846153846153,0.016581632653061226
608,608,17029.0,0,5.859840159840159,0
609,609,17031.0,2239,1930.2153111903106,0.11599742199844382
610,610,17033.0,0,11.142095754290876,0
611,611,17035.0,1,4.6333666333666335,0.021582578697714534
612,612,17037.0,4,24.405382305382304,0.016389827251826538
613,613,17039.0,0,6.621365423194691,0
614,614,17041.0,1,5.03484015984016,0.019861603710409487
615,615,17043.0,199,244.99912219912244,0.08122478081299543
616,616,17045.0,0,8.546723646723645,0
617,617,17047.0,0,5.920325203252032,0
618,618,17049.0,0,7.725774225774223,0
619,619,17051.0,0,7.507367632367631,0
620,620,17053.0,0,11.782598499061914,0
621,621,17055.0,1,37.33333333333332,0.0026785714285714295
622,622,17057.0,0,17.734329254560468,0
623,623,17059.0,0,9.14959349593496,0
624,624,17061.0,0,6.7413211788211775,0
625,625,17063.0,2,19.018111753371862,0.010516291133084783
626,626,17065.0,0,9.458286429018136,0
627,627,17067.0,0,9.83603896103896,0
628,628,17069.0,0,6.996747967479676,0
629,629,17071.0,0,11.069857946303033,0
630,630,17073.0,1,23.341572831168214,0.004284201442778059
631,631,17075.0,1,26.590384615384608,0.0037607579373689173
632,632,17077.0,1,23.409463388844827,0.004271776688723776
633,633,17079.0,0,9.655240085118132,0
634,634,17081.0,0,30.56410256410256,0
635,635,17083.0,0,21.74358974358974,0
636,636,17085.0,1,11.258628471450873,0.008882076556089896
637,637,17087.0,0,10.58447283651152,0
638,638,17089.0,75,100.98131373131376,0.0742711668413786
639,639,17091.0,17,39.49999999999999,0.04303797468354432
640,640,17093.0,8,31.35873015873015,0.02551123709252886
641,641,17095.0,0,18.435452793834298,0
642,642,17097.0,230,166.20770923246167,0.13838106611427817
643,643,17099.0,0,29.67563361493998,0
644,644,17101.0,0,6.189430894308942,0
645,645,17103.0,0,24.249999999999996,0
646,646,17105.0,2,20.0434914162392,0.009978301476855495
647,647,17107.0,0,9.597386042455122,0
648,648,17109.0,0,8.412969496784523,0
649,649,17111.0,45,51.93696581196582,0.08664349042437207
650,650,17113.0,10,25.35693930816588,0.03943693628978173
651,651,17115.0,0,15.566433566433561,0
652,652,17117.0,0,22.198197635697642,0
653,653,17119.0,8,69.94871794871793,0.01143695014662757
654,654,17121.0,0,24.560647685647684,0
655,655,17123.0,1,12.196857862753813,0.008198832939209309
656,656,17125.0,0,7.103448815154016,0
657,657,17127.0,0,5.873493975903616,0
658,658,17129.0,0,4.029220779220778,0
659,659,17131.0,0,15.697353941355466,0
660,660,17133.0,3,19.692307692307686,0.015234375000000007
661,661,17135.0,0,14.754329004329007,0
662,662,17137.0,1,8.236201298701296,0.012141519660983547
663,663,17139.0,0,2.50546953046953,0
664,664,17141.0,0,24.125641025641023,0
665,665,17143.0,6,46.26589595375721,0.012968515742128942
666,666,17145.0,0,17.632831086439335,0
667,667,17147.0,0,6.964610389610388,0
668,668,17149.0,0,8.99174355056708,0
669,669,17151.0,0,6.3475952590851215,0
670,670,17153.0,0,10.053968451124083,0
671,671,17155.0,0,6.878938787609307,0
672,672,17157.0,0,33.632831086439325,0
673,673,17159.0,0,8.579289409777216,0
674,674,17161.0,4,30.363972463029064,0.01317350687519681
675,675,17163.0,15,73.02564102564101,0.020540730337078657
676,676,17165.0,0,11.046529080675421,0
677,677,17167.0,7,33.65584415584417,0.020798765193903137
678,678,17169.0,0,4.266233766233765,0
679,679,17171.0,0,3.9699675324675314,0
680,680,17173.0,0,8.100524475524473,0
681,681,17175.0,0,5.84971098265896,0
682,682,17177.0,2,19.737027379400264,0.01013323821036708
683,683,17179.0,2,18.189205274024822,0.01099553262426539
684,684,17181.0,0,9.343921283866633,0
685,685,17183.0,0,16.817307692307683,0
686,686,17185.0,0,7.534959349593496,0
687,687,17187.0,0,11.733743746749527,0
688,688,17189.0,1,21.948717948717945,0.004556074766355141
689,689,17191.0,0,19.76680859790616,0
690,690,17193.0,0,15.608130081300814,0
691,691,17195.0,2,13.926992376992375,0.014360602388955375
692,692,17197.0,104,124.52539682539692,0.08351709984576354
693,693,17199.0,1,29.749760769155426,0.003361371567857449
694,694,17201.0,8,37.99689265536721,0.021054353240303636
695,695,17203.0,3,11.067319892852113,0.027106833714434928
696,696,18001.0,1,20.942771084337352,0.0047749173018840785
697,697,18003.0,21,119.70230923694777,0.017543521201776498
698,698,18005.0,6,36.282258064516135,0.016537008224049788
699,699,18007.0,0,4.072916666666667,0
700,700,18009.0,0,8.149816273893228,0
701,701,18011.0,7,27.94256272401434,0.02505138869737268
702,702,18013.0,2,17.091642228739005,0.011701625702397803
703,703,18015.0,0,32.520702997719134,0
704,704,18017.0,0,28.903516586856732,0
705,705,18019.0,12,25.280830280830287,0.0474667954600338
706,706,18021.0,0,24.830916693819923,0
707,707,18023.0,1,16.293165526230045,0.006137542753064896
708,708,18025.0,0,10.337194377438284,0
709,709,18027.0,0,8.611382113821138,0
710,710,18029.0,4,20.957055214723933,0.019086651053864163
711,711,18031.0,26,17.091642228739005,0.15212113413117143
712,712,18033.0,1,20.942771084337352,0.0047749173018840785
713,713,18035.0,8,22.296187683284458,0.03588057345784559
714,714,18037.0,1,15.4174186247357,0.00648617011926757
715,715,18039.0,9,27.616033755274266,0.03258976317799847
716,716,18041.0,3,15.292521994134898,0.019617431324608085
717,717,18043.0,11,12.023809523809529,0.09148514851485146
718,718,18045.0,1,12.535612953354885,0.007977272461434539
719,719,18047.0,21,34.50632387600525,0.06085840982499682
720,720,18049.0,1,21.089004818412448,0.004741807442364076
721,721,18051.0,3,17.760975609756102,0.016890964020873384
722,722,18053.0,5,33.704105571847506,0.014834987949291315
723,723,18055.0,0,35.51043576776596,0
724,724,18057.0,52,60.8702346041056,0.08542763197514058
725,725,18059.0,13,25.78739002932552,0.05041223631091146
726,726,18061.0,4,24.04761904761905,0.01663366336633663
727,727,18063.0,28,41.67961876832845,0.06717911734182336
728,728,18065.0,1,47.67829912023461,0.0020973902560538307
729,729,18067.0,7,34.05768572825025,0.020553363654400112
730,730,18069.0,1,12.514482858118688,0.007990741697738286
731,731,18071.0,4,18.616257398515465,0.02148659590578596
732,732,18073.0,4,17.635910177039207,0.022680995536072397
733,733,18075.0,0,9.580923694779116,0
734,734,18077.0,0,8.890084825568698,0
735,735,18079.0,5,26.154838888709854,0.019116921428096918
736,736,18081.0,42,26.387096774193555,0.15916870415647918
737,737,18083.0,0,19.160885275519426,0
738,738,18085.0,1,34.327398200396516,0.002913124945159546
739,739,18087.0,2,21.319467744395297,0.009381097239286299
740,740,18089.0,47,178.71851851851844,0.026298337961619775
741,741,18091.0,2,27.153258321612764,0.0073655985455273725
742,742,18093.0,5,27.00370239079917,0.018515979503994327
743,743,18095.0,7,45.8775659824047,0.015258002141361842
744,744,18097.0,484,162.22067448680346,0.2983590109775885
745,745,18099.0,4,17.654478674190432,0.022657140286151355
746,746,18101.0,0,10.711753793893845,0
747,747,18103.0,1,34.301238026831705,0.002915346668297403
748,748,18105.0,8,57.57184750733139,0.013895680521597389
749,749,18107.0,3,26.967945584881072,0.011124317907560145
750,750,18109.0,10,26.986803519061585,0.037055148057593044
751,751,18111.0,0,21.86848290598291,0
752,752,18113.0,1,25.015250876925432,0.003997561347355585
753,753,18115.0,1,6.386585466340069,0.015657819115870462
754,754,18117.0,1,13.228810253475876,0.007559258775650286
755,755,18119.0,5,20.96127946127946,0.023853505742510644
756,756,18121.0,0,15.3761622288504,0
757,757,18123.0,0,15.821077161321066,0
758,758,18125.0,0,11.975203252032518,0
759,759,18127.0,6,43.43891233005157,0.013812500539635121
760,760,18129.0,1,6.727642276422764,0.014864048338368581
761,761,18131.0,0,18.22811262206934,0
762,762,18133.0,2,30.877783208428372,0.006477148914803191
763,763,18135.0,0,14.729288414655688,0
764,764,18137.0,14,34.30349054270488,0.040812173275985464
765,765,18139.0,3,30.285190615835784,0.009905831658960517
766,766,18141.0,27,52.00421940928271,0.05191886409736308
767,767,18143.0,1,5.85775335775336,0.017071391349661277
768,768,18145.0,6,30.585043988269806,0.019617431324608078
769,769,18147.0,0,22.29837398373984,0
770,770,18149.0,1,14.063079687579483,0.007110817987351664
771,771,18151.0,0,15.19377510040161,0
772,772,18153.0,1,9.679012345679011,0.010331632653061227
773,773,18155.0,0,14.305688517344961,0
774,774,18157.0,8,13.91112943955686,0.05750791145147192
775,775,18159.0,2,23.088709677419356,0.008662242403073698
776,776,18161.0,0,7.758563769497869,0
777,777,18163.0,6,52.475609756097576,0.011433883337206598
778,778,18165.0,0,10.496866096866096,0
779,779,18167.0,3,23.04435936425183,0.013018370146812714
780,780,18169.0,1,28.36998256957449,0.0035248523595233167
781,781,18171.0,1,4.444818376068375,0.022498107130409707
782,782,18173.0,3,10.360569105691056,0.028955938321497243
783,783,18175.0,4,11.939315165121617,0.03350275911708254
784,784,18177.0,1,47.37727272727274,0.002110716684255972
785,785,18179.0,1,25.644989047097482,0.003899397259103843
786,786,18181.0,0,18.121140843923108,0
787,787,18183.0,0,8.828815261044179,0
788,788,19001.0,1,5.888077167363192,0.016983473068981902
789,789,19003.0,0,4.76451291371111,0
790,790,19005.0,7,5.265,0.13295346628679963
791,791,19007.0,1,6.0491329479768785,0.016531294792164357
792,792,19009.0,0,5.871714862910242,0
793,793,19011.0,3,12.524127087399695,0.023953765233013707
794,794,19013.0,7,8.578616352201259,0.08159824046920822
795,795,19015.0,0,9.07369942196532,0
796,796,19017.0,0,5.698986722571628,0
797,797,19019.0,1,6.379491072074026,0.015675231592962975
798,798,19021.0,0,3.80435399660506,0
799,799,19023.0,1,5.217822464967449,0.01916508288110639
800,800,19025.0,0,5.91992038390228,0
801,801,19027.0,1,8.544415400381085,0.011703550835735346
802,802,19029.0,0,7.056096851498992,0
803,803,19031.0,5,11.609572487256287,0.043067908017185394
804,804,19033.0,3,2.447368421052632,0.12258064516129033
805,805,19035.0,0,4.470670053217223,0
806,806,19037.0,0,9.511264849755412,0
807,807,19039.0,0,3.945086705202312,0
808,808,19041.0,0,4.785748126584097,0
809,809,19043.0,1,10.266791494190013,0.009740141314508052
810,810,19045.0,1,25.14114114114113,0.003977544194935501
811,811,19047.0,0,14.731791061595304,0
812,812,19049.0,9,11.440751445086708,0.0786661614247821
813,813,19051.0,0,4.989189115497874,0
814,814,19053.0,0,5.391618497109828,0
815,815,19055.0,0,7.392761952357154,0
816,816,19057.0,1,11.845345345345345,0.008442134617822285
817,817,19059.0,1,3.7019230769230775,0.02701298701298701
818,818,19061.0,8,6.4523571547559575,0.12398569713555446
819,819,19063.0,0,2.548202069080594,0
820,820,19065.0,1,10.807005349526492,0.009253257194360646
821,821,19067.0,0,7.436890838206626,0
822,822,19069.0,0,3.5401646566519904,0
823,823,19071.0,0,12.693905817174516,0
824,824,19073.0,0,6.5093930635838175,0
825,825,19075.0,0,6.613198458574182,0
826,826,19077.0,0,6.374617712519815,0
827,827,19079.0,0,7.955924855491331,0
828,828,19081.0,3,1.875,0.16000000000000003
829,829,19083.0,1,5.896049187479551,0.01696050979567016
830,830,19085.0,7,13.778855032317633,0.0508024794772994
831,831,19087.0,2,10.507040058926851,0.019034856522706287
832,832,19089.0,0,12.165458089668613,0
833,833,19091.0,0,6.7791679342865825,0
834,834,19093.0,0,3.116378334117319,0
835,835,19095.0,1,14.798732266269527,0.006757335574475398
836,836,19097.0,0,8.084410497453975,0
837,837,19099.0,2,10.585982658959539,0.01889290833390212
838,838,19101.0,0,10.97877358490566,0
839,839,19103.0,58,22.00796103520567,0.26354099731101227
840,840,19105.0,0,8.209125167146157,0
841,841,19107.0,0,16.95232577162177,0
842,842,19109.0,1,8.727293081914702,0.011458306609093591
843,843,19111.0,0,15.748810130885605,0
844,844,19113.0,22,20.741957637533428,0.10606520553387928
845,845,19115.0,0,11.957490509377305,0
846,846,19117.0,0,3.682080924855492,0
847,847,19119.0,0,4.0981494920174155,0
848,848,19121.0,0,6.509393063583817,0
849,849,19123.0,2,9.017968153560913,0.022177944809111606
850,850,19125.0,0,8.94219653179191,0
851,851,19127.0,1,10.059971098265898,0.009940386410974646
852,852,19129.0,0,9.656048014773779,0
853,853,19131.0,0,3.5355750487329436,0
854,854,19133.0,2,10.275536159166533,0.01946370456023215
855,855,19135.0,0,2.8970716544879487,0
856,856,19137.0,1,7.09556786703601,0.014093304704274843
857,857,19139.0,7,10.517649725196897,0.06655479297081228
858,858,19141.0,0,4.252378648605064,0
859,859,19143.0,0,2.0041323980003223,0
860,860,19145.0,2,12.086334256694366,0.016547614500171896
861,861,19147.0,0,3.226824982643358,0
862,862,19149.0,0,5.595428156748913,0
863,863,19151.0,0,5.921022017362088,0
864,864,19153.0,28,41.357658959537595,0.06770209123150296
865,865,19155.0,3,22.783933518005536,0.013167173252279639
866,866,19157.0,4,7.707176887889353,0.0518996781595267
867,867,19159.0,0,6.312138728323702,0
868,868,19161.0,0,5.671229141673027,0
869,869,19163.0,7,30.185888718907577,0.023189643562209917
870,870,19165.0,0,15.498310729668713,0
871,871,19167.0,2,5.336780358006775,0.03747577876236557
872,872,19169.0,2,11.440751445086711,0.01748136920550713
873,873,19171.0,5,7.897702058284851,0.06330955464133896
874,874,19173.0,0,6.460859899978117,0
875,875,19175.0,0,5.0628612716763,0
876,876,19177.0,0,10.380998473115934,0
877,877,19179.0,1,8.727192169266003,0.011458439101657879
878,878,19181.0,1,10.059971098265898,0.009940386410974646
879,879,19183.0,11,9.129716981132075,0.12048566261947818
880,880,19185.0,0,6.838150289017341,0
881,881,19187.0,1,11.046242774566476,0.009052851909994766
882,882,19189.0,0,4.175476652585911,0
883,883,19191.0,2,6.588333333333333,0.030356691120667852
884,884,19193.0,3,11.8239516367881,0.025372228271519984
885,885,19195.0,0,1.6184210526315792,0
886,886,19197.0,1,3.6236689990873128,0.027596339518092528
887,887,20001.0,0,7.73372954728887,0
888,888,20003.0,0,11.262840208540965,0
889,889,20005.0,0,9.68869481708232,0
890,890,20007.0,0,8.07990314769976,0
891,891,20009.0,0,6.1888619854721565,0
892,892,20011.0,3,10.934420883573425,0.027436295272910558
893,893,20013.0,0,7.2496023528705615,0
894,894,20015.0,3,15.98789346246974,0.01876419809177646
895,895,20017.0,0,5.411288302579947,0
896,896,20019.0,0,12.882518159806294,0
897,897,20021.0,2,14.711024694075538,0.013595246025285005
898,898,20023.0,0,7.136075949367089,0
899,899,20025.0,0,3.438256658595642,0
900,900,20027.0,1,4.151916172664274,0.024085264692574528
901,901,20029.0,0,6.446731234866828,0
902,902,20031.0,1,5.491457190249982,0.01821010280796668
903,903,20033.0,0,3.3523002421307515,0
904,904,20035.0,0,11.002421307506056,0
905,905,20037.0,3,14.53911186114576,0.020633997651652875
906,906,20039.0,0,8.563291139240508,0
907,907,20041.0,0,6.4387576187693085,0
908,908,20043.0,1,15.008523153566818,0.006662880749611578
909,909,20045.0,14,15.660214279283336,0.0893985213121917
910,910,20047.0,0,3.5242130750605334,0
911,911,20049.0,0,4.813559322033901,0
912,912,20051.0,0,8.93946731234867,0
913,913,20053.0,0,6.016949152542374,0
914,914,20055.0,0,4.03995157384988,0
915,915,20057.0,0,4.641646489104117,0
916,916,20059.0,2,15.169862849254224,0.013184034818734853
917,917,20061.0,0,4.137931034482759,0
918,918,20063.0,1,4.1259079903147695,0.024237089201877938
919,919,20065.0,0,3.953995157384989,0
920,920,20067.0,0,1.2033898305084747,0
921,921,20069.0,0,3.7820823244552058,0
922,922,20071.0,0,1.0314769975786926,0
923,923,20073.0,0,5.98697503548468,0
924,924,20075.0,0,2.578692493946732,0
925,925,20077.0,0,7.048426150121068,0
926,926,20079.0,1,7.134382566585956,0.014016629899881216
927,927,20081.0,0,2.0629539951573848,0
928,928,20083.0,0,4.5556900726392255,0
929,929,20085.0,1,10.19993397557096,0.009803985029658225
930,930,20087.0,1,11.14393325530446,0.008973492366566398
931,931,20089.0,0,7.435130642188575,0
932,932,20091.0,66,98.8546562228024,0.06676468516692495
933,933,20093.0,0,1.6331719128329298,0
934,934,20095.0,0,6.532687651331719,0
935,935,20097.0,0,2.4927360774818403,0
936,936,20099.0,0,10.900745632271056,0
937,937,20101.0,0,1.3753026634382568,0
938,938,20103.0,12,18.550433660454367,0.06468851467112322
939,939,20105.0,0,2.578692493946732,0
940,940,20107.0,4,12.440927991841829,0.032151942384225765
941,941,20109.0,0,5.696948335223387,0
942,942,20111.0,4,5.517241379310343,0.07250000000000002
943,943,20113.0,1,7.30629539951574,0.01368682684341342
944,944,20115.0,0,12.447691408533025,0
945,945,20117.0,0,6.393570938411392,0
946,946,20119.0,0,2.6646489104116218,0
947,947,20121.0,0,18.734551784160136,0
948,948,20123.0,2,4.469733656174333,0.04474539544962081
949,949,20125.0,0,12.710605326876516,0
950,950,20127.0,2,3.7541120480921766,0.0532749149300536
951,951,20129.0,0,3.462962962962963,0
952,952,20131.0,0,7.862068965517241,0
953,953,20133.0,1,6.188861985472156,0.016158059467918623
954,954,20135.0,0,6.1888619854721565,0
955,955,20137.0,0,5.553123180188188,0
956,956,20139.0,1,7.563428468533357,0.013221517254514505
957,957,20141.0,0,6.016949152542374,0
958,958,20143.0,1,6.980462553227018,0.014325698223790444
959,959,20145.0,0,4.641646489104117,0
960,960,20147.0,0,6.296257815041018,0
961,961,20149.0,1,5.586206896551722,0.017901234567901242
962,962,20151.0,0,5.930992736077482,0
963,963,20153.0,0,14.272151898734178,0
964,964,20155.0,5,15.214285714285722,0.0328638497652582
965,965,20157.0,0,7.30629539951574,0
966,966,20159.0,0,8.681598062953997,0
967,967,20161.0,2,8.003259564247726,0.024989818010332045
968,968,20163.0,0,6.3607748184019375,0
969,969,20165.0,0,8.07990314769976,0
970,970,20167.0,0,7.2203389830508495,0
971,971,20169.0,0,5.67312348668281,0
972,972,20171.0,0,1.8910411622276029,0
973,973,20173.0,20,50.714285714285744,0.039436619718309834
974,974,20175.0,0,5.1635615639852945,0
975,975,20177.0,5,27.310344827586214,0.018308080808080805
976,976,20179.0,0,4.0059076838201495,0
977,977,20181.0,0,8.087552742616035,0
978,978,20183.0,0,6.1888619854721565,0
979,979,20185.0,0,3.7820823244552058,0
980,980,20187.0,0,2.578692493946732,0
981,981,20189.0,0,1.7253049053896512,0
982,982,20191.0,1,11.861985472154965,0.008430291896305368
983,983,20193.0,0,12.884936811025634,0
984,984,20195.0,0,4.641646489104117,0
985,985,20197.0,0,7.379310344827585,0
986,986,20199.0,0,2.937152603286278,0
987,987,20201.0,0,7.718341736670243,0
988,988,20203.0,0,1.0314769975786926,0
989,989,20205.0,0,6.016949152542374,0
990,990,20207.0,1,4.917508558069635,0.02033550095930183
991,991,20209.0,43,38.26631853785899,0.11237036026200878
992,992,21001.0,0,10.769910677103255,0
993,993,21003.0,1,14.817825128800738,0.006748628704332225
994,994,21005.0,2,3.7669775828708554,0.05309296262059988
995,995,21007.0,0,7.7530120481927725,0
996,996,21009.0,0,15.788052056344744,0
997,997,21011.0,0,6.092923433874708,0
998,998,21013.0,0,30.65723978848541,0
999,999,21015.0,1,16.406201550387596,0.006095256095256096
1000,1000,21017.0,2,5.732018561484917,0.03489172232341632
1001,1001,21019.0,0,6.710606060606061,0
1002,1002,21021.0,0,4.458236658932712,0
1003,1003,21023.0,0,5.9668699077321525,0
1004,1004,21025.0,2,10.869605568445472,0.01839993169398908
1005,1005,21027.0,0,25.870383089133092,0
1006,1006,21029.0,0,15.260989010989013,0
1007,1007,21031.0,0,23.083292385121656,0
1008,1008,21033.0,0,2.2319277108433737,0
1009,1009,21035.0,1,7.6355421686747,0.013096646942800787
1010,1010,21037.0,1,18.930232558139533,0.005282555282555283
1011,1011,21039.0,0,3.289156626506025,0
1012,1012,21041.0,0,6.919238276546862,0
1013,1013,21043.0,0,11.997096067525911,0
1014,1014,21045.0,0,12.0205912932131,0
1015,1015,21047.0,2,26.85346263101186,0.007447829084396326
1016,1016,21049.0,2,3.5029002320185607,0.0570955456201358
1017,1017,21051.0,0,12.06868963470566,0
1018,1018,21053.0,0,1.7159507803359313,0
1019,1019,21055.0,0,5.741052012929767,0
1020,1020,21057.0,0,4.932844932844934,0
1021,1021,21059.0,14,10.932317073170733,0.12806068380835517
1022,1022,21061.0,0,19.23343458709313,0
1023,1023,21063.0,0,2.57737467482247,0
1024,1024,21065.0,0,2.7598607888631084,0
1025,1025,21067.0,28,42.67169373549882,0.06561726884702176
1026,1026,21069.0,0,8.109744779582364,0
1027,1027,21071.0,0,41.528675384939866,0
1028,1028,21073.0,2,6.567409041074934,0.03045340997479039
1029,1029,21075.0,0,2.0110981560651204,0
1030,1030,21077.0,0,5.1987964444771215,0
1031,1031,21079.0,0,3.3967517401392113,0
1032,1032,21081.0,0,4.640873037284844,0
1033,1033,21083.0,0,14.448795180722895,0
1034,1034,21085.0,0,14.344775566574349,0
1035,1035,21087.0,0,7.306776556776558,0
1036,1036,21089.0,0,14.62447026657553,0
1037,1037,21091.0,0,3.46875,0
1038,1038,21093.0,2,26.20573870573871,0.007631916132789749
1039,1039,21095.0,0,32.35333563363975,0
1040,1040,21097.0,10,2.0224599363297897,0.4944473717559646
1041,1041,21099.0,0,10.328144078144081,0
1042,1042,21101.0,2,12.484756097560975,0.01601953601953602
1043,1043,21103.0,0,15.669896795650859,0
1044,1044,21105.0,0,6.225903614457831,0
1045,1045,21107.0,0,11.732015868351455,0
1046,1046,21109.0,0,6.347679814385151,0
1047,1047,21111.0,35,112.5305250305249,0.031102671911026756
1048,1048,21113.0,1,5.519721577726217,0.01811685582177386
1049,1049,21115.0,0,24.72491035646488,0
1050,1050,21117.0,8,20.13488372093023,0.03973203973203974
1051,1051,21119.0,0,27.067865429234327,0
1052,1052,21121.0,0,20.867217935574377,0
1053,1053,21123.0,0,5.919413919413921,0
1054,1054,21125.0,1,11.018213457076564,0.009075881529212338
1055,1055,21127.0,0,12.341436405821558,0
1056,1056,21129.0,0,5.774477958236657,0
1057,1057,21131.0,0,24.626450116009273,0
1058,1058,21133.0,0,30.85746122847723,0
1059,1059,21135.0,0,8.564085678232704,0
1060,1060,21137.0,0,6.47505800464037,0
1061,1061,21139.0,0,8.927710843373495,0
1062,1062,21141.0,1,10.859756097560975,0.009208309938236946
1063,1063,21143.0,1,4.111445783132531,0.024322344322344317
1064,1064,21145.0,2,7.9879518072289155,0.02503770739064857
1065,1065,21147.0,0,10.253156531592293,0
1066,1066,21149.0,0,7.625550984425508,0
1067,1067,21151.0,2,6.305220417633411,0.031719747566742104
1068,1068,21153.0,0,5.838167053364267,0
1069,1069,21155.0,0,11.585155628079065,0
1070,1070,21157.0,0,5.756024096385543,0
1071,1071,21159.0,1,9.291104565320826,0.010762982947501352
1072,1072,21161.0,0,5.095127610208816,0
1073,1073,21163.0,0,13.565323565323567,0
1074,1074,21165.0,1,3.6090487238979114,0.027708132433301193
1075,1075,21167.0,0,4.055816753496568,0
1076,1076,21169.0,0,7.7075702075702095,0
1077,1077,21171.0,0,8.324175824175828,0
1078,1078,21173.0,2,3.927494199535962,0.05092305420174274
1079,1079,21175.0,0,10.76345707656612,0
1080,1080,21177.0,2,39.93733567056411,0.005007845331740805
1081,1081,21179.0,1,12.48626373626374,0.008008800880088006
1082,1082,21181.0,0,3.29060324825986,0
1083,1083,21183.0,0,12.335355616605616,0
1084,1084,21185.0,1,15.723443223443226,0.006359930110658124
1085,1085,21187.0,0,8.38230004136765,0
1086,1086,21189.0,0,3.927494199535962,0
1087,1087,21191.0,0,6.50521412255616,0
1088,1088,21193.0,0,24.944895591647324,0
1089,1089,21195.0,0,54.804687181992065,0
1090,1090,21197.0,0,4.076102088167052,0
1091,1091,21199.0,3,14.211726711030652,0.021109327958519664
1092,1092,21201.0,0,2.1229698375870063,0
1093,1093,21203.0,0,5.774477958236657,0
1094,1094,21205.0,0,5.693977984404166,0
1095,1095,21207.0,0,4.2541764757542015,0
1096,1096,21209.0,1,3.2962418388819934,0.030337579852429037
1097,1097,21211.0,0,14.07483632634445,0
1098,1098,21213.0,1,8.353658536585368,0.011970802919708028
1099,1099,21215.0,1,4.007936507936509,0.024950495049504945
1100,1100,21217.0,0,5.456959706959708,0
1101,1101,21219.0,0,26.45325203252033,0
1102,1102,21221.0,0,6.5393035556861605,0
1103,1103,21223.0,0,2.7747252747252755,0
1104,1104,21225.0,0,5.651219512195122,0
1105,1105,21227.0,5,20.048780487804876,0.024939172749391728
1106,1106,21229.0,0,7.886606098207028,0
1107,1107,21231.0,0,3.6679988611543135,0
1108,1108,21233.0,1,11.669820746400235,0.008569111914666453
1109,1109,21235.0,0,6.899651972157772,0
1110,1110,21237.0,0,2.9084686774941986,0
1111,1111,21239.0,0,3.2269141531322503,0
1112,1112,22001.0,8,26.54166666666667,0.030141287284144423
1113,1113,22003.0,5,15.91789884199445,0.03141118089536445
